file,paragraph count,sentences per paragraph,words per paragraph,characters per paragraph 
1707617,3,6.666666666666667,126.33333333333333,472.6666666666667
1707870,4,4.25,119.5,514.25
1707879,5,3.4,76.6,324.2
1708225,4,1.75,70.75,293.75
1708317,4,3.25,74.5,324.25
1708321,2,9.0,162.5,726.5
1708543,5,4.0,73.2,280.0
1708690,3,5.666666666666667,124.66666666666667,518.0
1709135,4,4.25,104.5,393.0
1709165,5,2.6,73.0,294.6
1709398,5,3.8,71.4,293.4
1709450,5,2.4,96.0,399.6
1709527,6,2.8333333333333335,57.833333333333336,246.33333333333334
1709728,6,3.5,100.16666666666667,448.5
1709762,4,1.5,59.5,239.5
1709829,14,1.4285714285714286,31.142857142857142,123.14285714285714
1710274,4,4.25,61.5,277.25
1710481,6,2.1666666666666665,59.833333333333336,263.0
1710562,4,5.0,118.75,471.25
1710649,4,3.25,76.25,339.5
1710944,5,2.6,78.4,347.6
1711398,4,3.25,86.75,333.5
1711471,5,6.2,95.0,343.2
1711695,5,5.8,126.4,592.2
1711804,5,2.2,65.2,276.4
1711897,5,3.8,126.2,510.4
1712028,4,3.0,77.75,337.75
1712036,6,1.3333333333333333,56.666666666666664,253.16666666666666
1712081,5,2.6,70.2,296.4
1712153,3,2.0,106.0,450.6666666666667
1712244,8,3.0,50.625,217.25
1712351,5,3.2,90.4,397.8
1712367,5,3.6,72.0,291.0
1712457,4,2.5,40.0,161.5
1712915,5,3.0,92.6,389.2
1712929,4,3.5,77.5,332.5
1712938,5,3.8,73.0,309.8
1713078,4,3.75,84.0,351.25
1713178,6,3.6666666666666665,83.0,337.1666666666667
1713228,4,5.75,115.25,464.0
1713292,4,4.0,103.25,414.25
1713325,1,13.0,345.0,1435.0
1713332,6,2.5,57.666666666666664,236.33333333333334
1713355,3,3.3333333333333335,76.0,315.3333333333333
1713600,5,3.8,69.8,280.6
1713748,7,2.2857142857142856,42.57142857142857,174.57142857142858
1713780,5,6.4,103.4,459.6
1713838,6,3.6666666666666665,74.33333333333333,347.6666666666667
1713851,5,3.8,68.8,287.6
1713954,4,3.75,103.25,393.0
1714385,5,3.6,86.8,380.2
1714624,4,3.5,68.5,269.75
1714984,1,1.0,71.0,270.0
1715217,7,3.4285714285714284,54.714285714285715,201.0
1715633,3,7.0,130.66666666666666,496.3333333333333
1716107,4,2.5,68.25,279.0
1716202,2,7.0,143.0,654.5
1716337,3,3.3333333333333335,99.33333333333333,433.0
1716376,5,2.4,60.0,272.4
1716401,4,4.5,108.0,469.25
1716602,4,4.25,84.25,378.25
1716667,7,1.5714285714285714,64.57142857142857,269.0
1716707,4,4.5,93.75,387.25
1716774,5,2.6,71.4,260.6
1716982,6,4.166666666666667,64.33333333333333,246.0
1716994,4,3.25,73.5,302.0
1717055,8,1.5,43.875,189.125
1717252,4,6.75,100.25,398.75
1717259,7,2.857142857142857,59.714285714285715,228.57142857142858
1717493,7,4.571428571428571,61.285714285714285,243.0
1717762,5,5.0,71.4,289.8
1717790,5,2.4,68.2,288.8
1717911,5,3.0,72.8,301.6
1718043,1,5.0,136.0,544.0
1718476,7,3.4285714285714284,72.57142857142857,329.14285714285717
1718628,6,3.1666666666666665,61.666666666666664,256.0
1718878,3,4.0,150.33333333333334,601.0
1718880,5,2.4,64.2,266.8
1719101,3,4.666666666666667,111.0,457.6666666666667
1719419,4,2.25,62.0,240.0
1719460,5,5.2,94.0,425.0
1719498,7,2.2857142857142856,60.0,259.0
1719650,4,3.75,123.0,540.25
1719667,6,3.8333333333333335,79.83333333333333,350.8333333333333
1720043,3,4.666666666666667,96.66666666666667,424.3333333333333
1720702,3,4.333333333333333,133.33333333333334,544.3333333333334
1720968,4,4.25,93.25,375.5
1721279,5,2.2,79.6,344.2
1721349,6,3.5,59.166666666666664,275.3333333333333
1721491,4,5.75,76.0,349.5
1721707,1,2.0,149.0,702.0
1721809,2,3.5,103.5,397.0
1721839,4,6.75,85.25,295.25
1721938,6,2.1666666666666665,62.5,250.0
1721960,6,2.3333333333333335,60.333333333333336,282.1666666666667
1722358,5,3.0,49.0,206.6
1722682,2,5.0,207.0,840.5
1722823,5,3.6,66.6,277.6
1722916,6,1.8333333333333333,49.666666666666664,190.16666666666666
1723232,5,2.6,70.4,305.6
1723546,5,3.6,79.8,370.4
1723576,4,5.0,80.75,353.75
1723586,6,3.0,70.5,283.8333333333333
1723602,7,2.2857142857142856,59.285714285714285,266.0
1723751,4,9.0,116.5,450.75
1723947,5,1.4,64.4,247.6
1724026,6,1.8333333333333333,53.0,217.5
1724112,6,3.1666666666666665,77.33333333333333,349.8333333333333
1724253,5,2.0,70.6,284.4
1724390,1,4.0,143.0,613.0
1724409,5,4.2,95.2,408.8
1724459,5,2.2,46.6,214.2
1724690,4,4.0,90.0,415.25
1724805,4,2.5,85.25,356.25
1724974,1,1.0,259.0,1040.0
1725614,3,4.0,107.66666666666667,488.3333333333333
1725659,5,3.8,72.2,301.4
1725910,6,4.0,52.333333333333336,200.83333333333334
1725957,4,2.75,71.25,292.75
1726064,4,4.75,76.0,325.5
1726151,5,3.8,68.6,289.6
1726565,3,7.0,120.66666666666667,474.6666666666667
1726605,1,10.0,346.0,1584.0
1726678,6,2.1666666666666665,54.166666666666664,218.83333333333334
1726679,4,4.25,91.0,415.5
1726794,5,3.6,74.0,298.2
1726976,5,2.4,66.0,280.6
1726979,5,2.4,68.2,280.2
1727075,5,2.0,67.6,288.0
1727159,3,6.333333333333333,114.66666666666667,449.6666666666667
1727273,5,1.8,42.0,160.6
1727472,3,5.333333333333333,135.0,552.6666666666666
1727544,6,3.3333333333333335,70.5,291.3333333333333
1727596,7,1.0,37.142857142857146,157.14285714285714
1727774,1,8.0,105.0,454.0
1727939,1,23.0,288.0,1007.0
1728010,3,3.0,44.0,183.66666666666666
1728041,4,5.5,76.25,292.5
1728162,5,3.6,92.4,419.0
1728275,6,3.0,53.166666666666664,226.0
1728316,2,1.0,113.0,433.0
1728377,9,3.111111111111111,50.333333333333336,208.88888888888889
1728603,6,4.166666666666667,66.0,238.5
1728651,3,5.333333333333333,136.33333333333334,569.3333333333334
1729328,4,4.5,88.0,370.25
1729641,5,5.0,96.4,387.6
1729734,4,5.0,77.75,307.0
1729803,4,2.75,82.25,293.25
1729831,2,6.0,111.0,503.0
1729886,4,2.75,81.75,343.25
1730131,4,5.75,88.25,351.25
1730482,5,4.6,74.4,310.4
1730552,7,1.8571428571428572,57.0,252.28571428571428
1730701,4,5.0,95.5,378.5
1730743,4,2.75,99.25,406.75
1731030,5,3.2,85.4,382.2
1731143,2,5.0,65.5,237.0
1731155,4,4.5,66.25,292.5
1731322,10,1.9,38.1,152.9
1731444,5,5.2,68.2,282.6
1731632,5,4.6,76.4,306.4
1731640,2,7.0,177.0,734.0
1731832,4,2.5,68.75,282.25
1731993,5,3.6,71.8,270.4
1732231,21,1.1904761904761905,16.333333333333332,67.95238095238095
1733194,4,3.5,62.0,258.0
1733443,4,3.0,78.5,335.75
1733528,5,3.2,72.4,315.2
1733679,6,3.6666666666666665,68.33333333333333,258.3333333333333
1733682,5,2.8,54.6,231.4
1733852,5,2.6,49.8,176.6
1734034,5,3.0,63.6,257.6
1734065,5,2.6,70.0,321.2
1734108,4,7.75,116.0,450.0
1734471,6,1.8333333333333333,45.166666666666664,207.5
1734732,5,5.6,77.0,273.4
1734751,4,2.75,62.25,271.5
1734910,4,5.0,93.0,315.25
1735077,3,1.6666666666666667,102.0,417.3333333333333
1735126,4,3.0,91.5,387.75
1735266,5,3.0,68.0,266.2
1735440,4,1.25,50.75,214.0
1735578,6,3.1666666666666665,66.5,239.0
1735913,3,6.0,111.66666666666667,463.6666666666667
1736132,2,9.5,225.5,1021.0
1736173,6,3.8333333333333335,54.0,208.0
1736340,4,3.25,61.5,250.75
1736457,1,7.0,238.0,1043.0
1736945,5,1.8,42.6,196.2
1736977,5,3.0,57.2,244.8
1737075,5,4.4,94.2,407.0
1737189,4,4.25,79.5,322.75
1737481,5,5.0,77.2,297.8
1737605,5,4.0,71.4,289.6
1738687,4,3.25,64.25,253.5
1738762,5,4.6,87.4,353.0
1738777,4,3.75,97.0,401.25
1738862,4,5.0,91.25,351.75
1739354,4,4.0,92.0,385.25
1739586,5,4.6,73.8,303.0
1739892,5,3.8,81.4,374.4
1740096,5,3.8,70.2,280.2
1740919,6,1.3333333333333333,54.5,217.33333333333334
1741104,4,4.5,88.0,336.25
1741158,7,2.0,62.285714285714285,278.0
1741177,2,9.5,204.5,857.5
1741422,1,15.0,351.0,1490.0
1741516,5,2.6,65.0,274.0
1741582,5,2.6,70.8,304.2
1742482,7,2.5714285714285716,65.42857142857143,296.14285714285717
1742542,3,4.333333333333333,114.66666666666667,513.3333333333334
1742748,3,4.0,76.33333333333333,340.6666666666667
1742757,6,3.1666666666666665,61.5,256.5
1742892,4,4.0,85.5,354.0
1742951,4,3.75,86.5,321.5
1742961,7,2.142857142857143,59.142857142857146,227.57142857142858
1743583,5,6.2,84.2,335.8
1743593,4,3.5,84.25,310.75
1743726,4,5.25,125.5,517.75
1743888,5,4.0,76.2,369.0
1743893,5,3.4,77.2,329.8
1743960,6,2.3333333333333335,53.833333333333336,239.0
1744005,4,3.0,84.5,335.5
1744064,6,2.6666666666666665,62.333333333333336,267.5
1744381,5,4.0,78.8,353.6
1744481,6,1.6666666666666667,57.166666666666664,236.16666666666666
1744695,3,5.0,85.66666666666667,408.6666666666667
1744984,5,4.0,74.4,289.2
1745000,8,2.375,61.625,256.375
1745166,4,4.25,109.5,466.5
1745204,4,1.5,51.0,224.0
1745300,3,5.666666666666667,121.66666666666667,532.6666666666666
1745382,4,4.75,88.5,343.75
1745468,7,3.2857142857142856,56.857142857142854,261.57142857142856
1745915,5,4.0,64.8,259.8
1746068,5,2.8,66.6,295.2
1746142,5,3.4,67.2,249.2
1746177,6,2.8333333333333335,51.166666666666664,226.83333333333334
1746249,5,4.6,81.8,315.2
1746270,4,4.25,81.0,335.75
1746653,6,3.3333333333333335,66.66666666666667,279.5
1747190,5,5.0,62.4,278.8
1747199,6,2.0,53.833333333333336,239.83333333333334
1747254,7,2.0,57.42857142857143,239.14285714285714
1747257,7,3.7142857142857144,57.285714285714285,216.57142857142858
1747400,7,2.857142857142857,62.142857142857146,290.7142857142857
1747401,5,5.2,114.6,494.4
1747608,4,5.5,69.25,266.75
1747668,6,2.6666666666666665,49.833333333333336,229.0
1747806,3,6.0,115.66666666666667,465.3333333333333
1747868,5,3.6,66.0,275.0
1747993,2,8.5,164.0,642.0
1748010,1,11.0,294.0,1234.0
1748079,7,2.2857142857142856,79.71428571428571,343.57142857142856
1748169,4,5.0,77.75,330.5
1748225,4,1.75,56.75,237.0
1748270,5,3.2,57.2,213.2
1748475,4,3.25,93.0,424.5
1748491,4,4.5,94.0,385.0
1748847,4,5.0,105.0,463.5
1749022,4,5.75,115.0,487.5
1749041,4,3.75,82.0,352.0
1749313,5,4.2,117.8,477.8
1749904,7,6.428571428571429,112.14285714285714,469.85714285714283
1750148,5,4.2,94.2,362.4
1750239,2,5.0,97.5,434.0
1750482,5,4.6,132.8,579.8
1750751,3,4.333333333333333,92.0,411.3333333333333
1751002,5,1.4,56.4,224.4
1751167,5,3.4,56.2,252.4
1751197,5,2.0,62.2,261.4
1751217,5,4.0,83.0,345.2
1751523,4,4.5,68.5,278.25
1751532,4,4.75,124.5,472.0
1751590,5,3.2,60.0,281.6
1751652,5,3.6,67.8,298.6
1752040,5,4.0,71.0,296.8
1752063,3,4.333333333333333,91.66666666666667,355.3333333333333
1752230,4,2.25,106.0,452.25
1752549,6,1.8333333333333333,54.833333333333336,230.66666666666666
1752641,3,5.333333333333333,98.33333333333333,410.6666666666667
1752678,6,4.833333333333333,74.33333333333333,313.1666666666667
1752691,4,3.75,103.25,427.75
1752779,5,3.6,80.2,301.2
1752824,5,3.8,92.6,406.0
1752970,6,3.1666666666666665,65.66666666666667,267.0
1753318,4,2.5,78.25,324.0
1753370,4,4.0,89.75,404.75
1753543,5,3.8,64.4,275.6
1753544,2,3.0,66.0,271.0
1753627,4,5.0,93.0,415.25
1753657,4,3.25,68.75,321.25
1753837,5,2.6,61.0,243.6
1753924,4,3.0,69.25,291.0
1754077,4,1.5,69.75,261.25
1754106,5,3.6,72.6,279.0
1754479,3,3.6666666666666665,48.0,198.0
1754555,4,4.75,90.75,362.75
1754630,4,2.25,85.25,385.25
1754823,8,2.125,52.5,233.875
1754873,4,6.75,90.75,355.75
1755043,4,2.5,52.25,238.25
1755053,5,2.2,67.2,271.8
1755137,4,4.0,91.25,360.0
1755326,5,3.0,68.2,295.2
1755730,6,3.1666666666666665,58.166666666666664,217.66666666666666
1755827,3,3.3333333333333335,84.0,375.6666666666667
1755896,4,3.25,82.75,330.25
1755919,4,3.0,90.75,398.0
1755932,4,4.25,84.75,355.0
1756020,6,2.6666666666666665,70.0,273.1666666666667
1756791,6,2.8333333333333335,66.33333333333333,271.6666666666667
1757065,6,1.6666666666666667,55.333333333333336,220.16666666666666
1757281,4,5.5,102.5,423.75
1757416,7,2.0,69.57142857142857,285.7142857142857
1757460,3,3.6666666666666665,83.66666666666667,366.6666666666667
1757882,4,2.75,98.75,378.25
1757904,6,2.5,61.666666666666664,265.0
1757985,4,3.75,86.5,335.75
1758007,4,5.5,77.75,312.25
1758093,3,6.0,119.33333333333333,508.6666666666667
1758238,1,13.0,407.0,1784.0
1758405,5,3.8,65.2,299.6
1758439,4,3.0,92.75,410.0
1758531,3,5.0,120.33333333333333,488.6666666666667
1758568,3,4.333333333333333,87.0,398.0
1758722,6,4.0,68.0,281.6666666666667
1758757,2,6.0,146.0,697.5
1758784,4,7.0,109.25,409.75
1758854,5,3.6,61.4,243.4
1758862,6,3.6666666666666665,64.16666666666667,267.8333333333333
1758957,4,2.75,83.0,364.0
1759131,4,2.75,87.75,374.5
1759304,5,3.0,73.4,295.2
1759477,5,3.2,66.0,319.0
1759536,1,3.0,151.0,685.0
1759942,4,4.25,59.5,269.5
1759982,4,1.75,93.5,399.5
1760053,1,16.0,236.0,1004.0
1760223,4,5.75,115.5,527.25
1760954,4,4.5,84.75,348.5
1761100,4,5.0,100.25,403.0
1761198,5,3.4,71.8,274.6
1761549,2,3.0,116.5,482.5
1761802,4,2.75,80.0,349.25
1761849,3,5.333333333333333,114.33333333333333,510.3333333333333
1762037,4,1.75,67.5,305.75
1762409,6,2.3333333333333335,60.166666666666664,260.0
1763000,5,2.4,70.8,300.4
1763042,7,2.2857142857142856,50.57142857142857,201.71428571428572
1763652,5,3.6,62.0,226.2
1763861,5,3.2,71.6,309.4
1764148,4,3.0,59.75,267.75
1764280,6,1.6666666666666667,57.0,232.83333333333334
1764554,3,4.333333333333333,102.33333333333333,486.3333333333333
1765214,5,3.0,61.8,265.2
1765252,6,2.8333333333333335,59.833333333333336,254.33333333333334
1765287,5,3.6,58.8,250.4
1765376,5,3.0,52.0,218.2
1765396,3,2.0,63.333333333333336,274.6666666666667
1765478,5,2.2,82.0,310.0
1765684,4,4.0,88.0,383.0
1765698,3,4.666666666666667,103.33333333333333,450.6666666666667
1766257,3,7.666666666666667,109.33333333333333,518.3333333333334
1766471,5,1.6,57.8,253.8
1766936,3,6.0,92.33333333333333,407.6666666666667
1766949,6,4.0,58.166666666666664,234.0
1767030,3,3.6666666666666665,85.33333333333333,328.6666666666667
1767502,2,3.0,125.0,499.5
1767558,5,2.6,66.6,330.6
1767594,5,3.8,79.6,286.4
1767803,4,7.25,158.25,675.0
1767885,3,5.333333333333333,104.33333333333333,407.6666666666667
1767945,4,1.75,85.5,346.25
1768034,5,2.4,52.0,226.0
1768372,2,7.5,186.0,760.5
1768412,5,3.6,69.8,299.2
1768491,6,3.6666666666666665,77.33333333333333,333.0
1768877,1,10.0,362.0,1322.0
1769167,6,3.8333333333333335,84.16666666666667,353.8333333333333
1769428,4,4.25,88.25,353.25
1769795,6,4.166666666666667,52.0,194.16666666666666
1770720,4,3.25,70.25,268.75
1770864,1,15.0,297.0,1295.0
1770915,4,2.75,69.0,299.75
1771300,5,4.2,70.4,280.0
1771583,6,2.8333333333333335,70.33333333333333,293.6666666666667
1771707,5,2.0,63.8,240.4
1772194,6,2.0,62.333333333333336,253.66666666666666
1772321,5,4.0,70.4,287.2
1772427,4,3.0,62.25,250.0
1772495,5,1.6,67.0,271.4
1772655,3,2.6666666666666665,59.0,242.66666666666666
1772854,4,3.75,79.0,344.0
1773075,4,4.25,76.75,328.25
1773101,4,3.5,69.25,307.5
1773658,4,3.0,96.25,445.75
1773674,3,4.666666666666667,129.33333333333334,494.6666666666667
1773824,4,3.75,92.75,403.5
1773871,4,7.25,67.25,270.75
1774067,3,4.0,113.66666666666667,429.3333333333333
1774278,5,2.8,84.8,363.6
1774309,1,5.0,56.0,260.0
1774510,9,3.0,59.0,277.6666666666667
1774785,4,7.5,103.25,425.25
1774988,4,3.75,84.5,372.25
1775114,5,4.0,82.4,352.8
1775512,5,3.4,79.4,386.2
1775515,4,10.0,167.25,713.5
1775655,5,1.4,73.6,312.2
1775819,7,1.5714285714285714,51.857142857142854,223.57142857142858
1776912,2,5.0,122.0,515.0
1776917,5,5.4,97.2,428.4
1777501,1,15.0,395.0,1778.0
1777550,5,2.2,69.8,291.0
1777613,5,2.0,67.6,275.6
1778296,4,3.0,63.25,261.0
1778383,6,3.6666666666666665,61.5,257.3333333333333
1778712,7,2.0,54.0,222.85714285714286
1779713,5,3.8,63.6,269.8
1780100,6,1.1666666666666667,64.0,254.83333333333334
1780218,2,3.0,61.0,242.5
1780355,5,2.8,80.2,335.0
1780537,6,4.666666666666667,68.33333333333333,266.3333333333333
1780606,5,1.6,75.2,280.0
1780622,7,1.8571428571428572,68.71428571428571,287.14285714285717
1780783,5,3.2,79.4,308.6
1780915,5,4.0,73.8,297.6
1780920,6,3.1666666666666665,64.66666666666667,238.16666666666666
1781097,1,11.0,195.0,885.0
1781285,5,3.4,81.4,320.2
1781898,5,2.0,63.8,280.6
1782022,5,3.0,77.6,327.2
1782047,5,2.2,62.2,275.4
1782202,4,3.25,84.0,348.0
1782356,5,4.4,85.2,329.2
1783002,1,8.0,141.0,541.0
1783139,5,4.0,65.2,274.8
1783207,5,2.4,71.2,304.6
1783725,5,2.4,57.6,231.8
1784031,3,2.0,56.0,212.0
1784119,4,5.25,83.5,329.0
1784139,4,4.0,83.0,335.5
1784373,4,5.0,86.25,386.75
1784392,4,5.75,127.25,529.5
1784599,3,7.333333333333333,106.33333333333333,451.3333333333333
1784804,5,3.4,85.0,337.4
1785353,1,17.0,344.0,1255.0
1785403,4,4.5,89.0,364.0
1785553,4,5.0,82.0,347.25
1785655,6,2.3333333333333335,67.66666666666667,287.1666666666667
1785862,5,2.8,83.8,330.2
1785969,2,2.0,108.0,456.5
1786277,6,3.0,77.5,334.8333333333333
1786444,1,14.0,158.0,646.0
1786601,3,7.666666666666667,157.66666666666666,640.6666666666666
1786890,7,2.2857142857142856,52.57142857142857,215.71428571428572
1786921,1,3.0,211.0,861.0
1787084,4,5.25,88.0,372.75
1787209,5,2.0,69.8,267.4
1787908,2,13.5,214.5,837.0
1787952,4,3.75,87.0,387.0
1787996,6,3.1666666666666665,65.33333333333333,287.1666666666667
1788010,4,4.5,84.75,349.25
1788085,7,2.7142857142857144,70.0,292.85714285714283
1788319,5,3.0,67.0,270.0
1788687,7,2.0,49.857142857142854,205.71428571428572
1788703,6,2.5,64.16666666666667,248.0
1789008,4,5.75,74.0,344.0
1789202,4,3.75,91.5,382.5
1789510,6,2.0,54.166666666666664,238.16666666666666
1789526,5,3.6,69.8,311.6
1789659,5,3.6,54.6,234.4
1789981,3,4.333333333333333,107.66666666666667,421.6666666666667
1790042,4,2.0,30.0,111.25
1790232,4,2.75,78.25,327.5
1790750,1,10.0,196.0,879.0
1790794,4,4.0,61.5,246.5
1790845,4,4.5,96.5,412.0
1790870,4,4.0,84.25,364.0
1790923,5,4.2,102.4,409.2
1790933,5,2.4,68.0,264.8
1791114,6,2.8333333333333335,60.333333333333336,257.3333333333333
1791255,1,2.0,43.0,193.0
1791686,5,3.4,73.2,340.8
1792269,4,5.25,134.0,557.0
1792345,6,1.8333333333333333,67.16666666666667,278.8333333333333
1792623,4,4.5,87.75,322.5
1792656,5,4.8,108.0,419.6
1792973,4,4.75,140.0,588.25
1792981,3,5.333333333333333,121.66666666666667,534.3333333333334
1792998,6,1.1666666666666667,62.666666666666664,249.0
1793903,5,3.4,72.2,283.8
1794345,4,5.0,109.5,469.5
1794401,8,1.5,35.625,145.125
1794474,6,3.3333333333333335,69.16666666666667,294.6666666666667
1794512,4,2.5,47.75,181.75
1794557,5,4.0,86.0,344.2
1794708,7,2.857142857142857,62.142857142857146,257.2857142857143
1794759,6,2.6666666666666665,58.666666666666664,247.83333333333334
1795185,6,2.5,60.0,245.83333333333334
1795364,4,3.5,80.0,361.0
1795366,6,2.5,65.83333333333333,272.6666666666667
1795502,9,2.2222222222222223,55.888888888888886,214.44444444444446
1797008,4,3.75,82.5,371.75
1797783,7,2.7142857142857144,65.28571428571429,276.85714285714283
1797916,4,6.5,105.25,392.5
1798024,4,4.75,99.0,426.75
1798180,4,3.75,83.25,320.5
1798472,5,4.0,72.0,313.4
1798559,4,4.75,115.25,466.75
1798758,4,4.75,84.75,368.75
1798806,4,2.75,81.75,315.75
1798869,2,4.5,141.0,599.5
1799020,4,2.75,105.25,469.75
1799051,6,3.1666666666666665,59.5,241.5
1799119,8,2.625,55.5,258.75
1799121,5,2.6,58.8,265.6
1799186,6,2.8333333333333335,60.166666666666664,256.5
1799375,3,3.6666666666666665,58.0,254.66666666666666
1799423,5,3.2,72.0,281.0
1799546,5,2.6,83.0,302.4
1799710,4,4.75,107.0,455.75
1799981,10,1.5,48.3,215.5
1800084,4,3.5,99.0,424.75
1800110,5,2.2,66.2,275.2
1800258,1,10.0,197.0,767.0
1800642,5,3.6,74.8,334.2
1800723,5,4.4,109.2,474.8
1800745,7,3.5714285714285716,70.71428571428571,277.2857142857143
1800750,4,7.25,127.5,503.75
1800832,6,3.0,47.333333333333336,192.5
1801144,5,4.6,70.2,325.8
1801189,5,3.0,74.6,337.8
1801218,5,3.6,66.8,279.0
1801303,4,3.25,103.0,450.0
1801360,6,3.3333333333333335,67.0,269.1666666666667
1801414,4,4.0,91.0,375.0
1801465,5,2.0,55.0,229.6
1801514,5,4.0,73.6,320.6
1802470,1,11.0,257.0,1095.0
1802563,4,2.5,87.25,339.75
1802734,6,4.166666666666667,82.0,327.5
1802843,7,1.4285714285714286,75.0,318.85714285714283
1802924,4,4.25,94.0,353.75
1803081,4,4.25,103.5,413.25
1803336,4,4.5,80.0,316.0
1803669,3,3.0,74.0,335.6666666666667
1803744,4,5.5,101.5,414.25
1804162,8,3.5,74.125,307.375
1804467,4,4.0,101.0,419.5
1804571,5,2.4,66.0,287.0
1804625,4,6.75,124.25,493.75
1804641,1,5.0,127.0,568.0
1804783,5,1.6,83.6,340.6
1804785,5,3.0,56.4,215.0
1804837,5,4.0,91.6,401.8
1805418,4,1.75,43.5,200.25
1805553,2,6.5,90.0,359.5
1805847,6,3.0,72.33333333333333,323.8333333333333
1806306,5,3.8,65.2,293.8
1806419,9,1.8888888888888888,42.44444444444444,160.44444444444446
1806464,4,4.5,86.75,397.0
1806734,5,4.8,67.2,289.8
1806922,4,5.0,91.5,364.75
1807219,6,3.1666666666666665,62.166666666666664,275.0
1807369,5,3.4,68.2,288.6
1807570,4,3.5,82.75,368.5
1807688,5,4.4,80.2,310.8
1807724,5,4.2,88.2,337.4
1807869,5,2.2,70.8,287.8
1807952,6,4.0,80.66666666666667,350.0
1807968,7,2.7142857142857144,67.42857142857143,300.2857142857143
1808185,3,1.0,116.66666666666667,516.0
