file,score 
1862033,medium
1862044,medium
1862108,high
1862135,high
1862213,medium
1862597,medium
1862857,high
1862930,medium
1863133,high
1863314,medium
1863335,high
1863598,high
1863661,medium
1863861,high
1863980,medium
1864047,low
1864343,high
1864424,medium
1864490,medium
1864651,high
1865188,low
1865428,high
1865588,high
1866040,high
1866053,low
1866189,medium
1866485,high
1866519,high
1866699,high
1866998,high
1867170,high
1867349,high
1867544,medium
1867669,high
1867710,medium
1867713,medium
1867759,high
1867819,medium
1867836,high
1867892,high
1867898,high
1868384,medium
1868614,medium
1868683,high
1868953,low
1869446,medium
1869500,high
1870109,high
1870544,medium
1870874,high
1870913,medium
1871293,low
1871420,low
1871445,medium
1872373,high
1872486,medium
1872542,high
1872709,high
1872730,medium
1873223,high
1873373,high
1873904,medium
1874010,medium
1874812,medium
1874887,medium
1874897,high
1875054,medium
1875166,medium
1875365,medium
1875730,medium
1875918,medium
1875929,high
1875977,low
1876070,high
1876159,high
1876260,high
1876624,medium
1876658,high
1876856,medium
1877041,medium
1877054,high
1877202,high
1877217,medium
1877357,high
1877577,medium
1877755,medium
1877806,medium
1877943,medium
1878259,high
1878281,medium
1878331,medium
1878343,medium
1878434,low
1878511,high
1878607,medium
1878758,high
1879085,medium
1879285,high
1879287,medium
1879389,high
1879803,medium
1879929,medium
1880033,medium
1880284,medium
1880429,high
1880475,medium
1880574,medium
1880917,medium
1881024,medium
1881129,medium
1881234,high
1881255,high
1881307,low
1881363,medium
1881387,medium
1881774,high
1881808,medium
1881835,medium
1882595,medium
1882605,medium
1883201,high
1883301,low
1883438,low
1883549,medium
1883710,high
1883775,medium
1883776,medium
1883814,high
1884003,high
1884170,medium
1884229,medium
1884363,medium
1884423,medium
1884430,high
1884478,medium
1884689,low
1884731,high
1884944,high
1885032,medium
1885105,high
1885316,low
1885464,low
1885778,medium
1885950,high
1886013,medium
1886052,medium
1886087,medium
1886262,medium
1886352,high
1886379,medium
1886561,medium
1886800,medium
1886837,medium
1886957,high
1887334,medium
1887445,medium
1887476,high
1887513,medium
1887730,high
1887736,medium
1887879,medium
1888048,medium
1888056,medium
1888446,medium
1888675,medium
1888691,low
1888796,medium
1889035,high
1889122,medium
1889278,medium
1889610,high
1889890,medium
1889922,high
1890278,high
1890313,medium
1890322,medium
1890624,medium
1890853,high
1890984,high
1890986,high
1891003,medium
1891040,medium
1891063,medium
1891105,medium
1891531,high
1891631,medium
1891834,low
1891971,medium
1892023,medium
1892605,high
1892623,high
1893055,medium
1893059,medium
1893256,high
1893297,high
1893653,medium
1893702,high
1893911,medium
1893974,high
1894121,medium
1894168,medium
1894288,high
1895082,high
1895101,high
1895372,medium
1895764,high
1895805,medium
1895914,medium
1896297,medium
1896558,medium
1896728,medium
1896929,low
1897034,high
1897115,medium
1897285,low
1897702,low
1898056,low
1898477,medium
1898506,medium
1898629,medium
1898739,medium
1898890,medium
1899095,medium
1899178,medium
1899196,medium
1899541,high
1899762,high
1899820,medium
1900348,medium
1900456,low
1900495,medium
1900506,medium
1900657,medium
1900837,medium
1901065,medium
1901174,high
1901493,medium
1901507,high
1901524,medium
1901534,high
1901695,medium
1901988,medium
1902021,high
1902250,medium
1902329,high
1902507,medium
1902675,high
1902737,medium
1903269,medium
1903469,high
1903589,medium
1903817,medium
1903821,medium
1903986,high
1904071,high
1904092,low
1904120,high
1904385,medium
1904634,medium
1904652,medium
1905218,medium
1905287,medium
1906296,medium
1906639,high
1906708,high
1906876,low
1907200,medium
1907317,medium
1907486,low
1907556,medium
1907882,high
1907905,medium
1907920,medium
1908399,medium
1909084,medium
1909495,medium
1909624,high
1910474,high
1911051,high
1911103,high
1911494,medium
1911666,high
1911738,medium
1911820,medium
1911915,medium
1912129,high
1912367,medium
1912455,high
1912483,low
1912518,medium
1912950,medium
1913222,medium
1913238,low
1913398,high
1913808,medium
1913827,medium
1914358,medium
1914500,high
1914625,medium
1914658,high
1914756,medium
1914811,medium
1914897,high
1914901,medium
1915202,high
1915705,high
1915926,high
1916067,high
1916088,medium
1916426,medium
1916432,medium
1916509,medium
1916675,medium
1917114,medium
1917631,medium
1917815,high
1917949,high
1918130,medium
1918553,medium
1918582,medium
1919019,low
1919271,medium
1919312,high
1919763,medium
1920091,medium
1920142,low
1920395,high
1920674,medium
1920727,high
1920823,medium
1920838,high
1920890,high
1920898,medium
1921018,medium
1921556,medium
1922062,high
1922074,high
1922880,medium
1922932,medium
1923097,medium
1923251,medium
1923298,high
1923351,medium
1923639,high
1924028,medium
1924109,medium
1924213,low
1924275,medium
1924395,low
1924461,high
1924679,medium
1924974,high
1925193,high
1925288,medium
1925292,low
1925465,medium
1925605,high
1925619,high
1925636,medium
1925678,medium
1926100,low
1926212,medium
1926264,medium
1926378,high
1926390,medium
1926423,high
1926483,medium
1926567,medium
1926777,high
1926862,medium
1926866,medium
1927251,medium
1927391,medium
1927415,high
1928114,medium
1928371,medium
1928372,low
1928452,medium
1928621,medium
1929048,medium
1929062,high
1929220,high
1929273,medium
1929385,medium
1929617,high
1929727,high
1929938,medium
1930033,medium
1930176,high
1930343,low
1930758,medium
1931193,low
1931471,medium
1931755,high
1931800,high
1931885,low
1931946,medium
1932266,medium
1932430,medium
1932598,medium
1932975,high
1933016,low
1933112,medium
1933286,medium
1933471,medium
1933524,medium
1933581,low
1933597,high
1933643,medium
1933701,medium
1933706,high
1933790,medium
1933857,medium
1934054,medium
1934104,medium
1934148,medium
1934368,medium
1934589,medium
1934773,medium
1934994,high
1935121,high
1935243,high
1935347,medium
1935358,medium
1935473,high
1935600,medium
1935920,medium
1935974,high
1936248,high
1936333,medium
1936443,medium
1936559,medium
1936648,medium
1936906,low
1936933,high
1937053,high
1937595,medium
1937630,low
1937666,medium
1937949,high
1938053,high
1938115,high
1938167,medium
1938223,medium
1938370,low
1938677,medium
1938785,medium
1938805,medium
1939012,high
1939118,high
1939513,medium
1939660,high
1939747,high
1939919,medium
1940156,medium
1940273,high
1940460,low
1940739,medium
1940783,medium
1941006,high
1941034,high
1941245,medium
1941255,medium
1941769,medium
1941925,high
1942397,high
1942513,high
1942590,medium
1942894,medium
1942896,high
1943309,medium
1943537,high
1943566,medium
1943633,medium
1943963,medium
1944292,low
1944797,medium
1944988,medium
1945072,medium
1945121,low
1945210,medium
1945419,medium
1945591,high
1945688,medium
1945717,medium
1946030,medium
1946129,medium
1946224,high
1946257,high
1946412,medium
1946793,high
1947147,medium
1947244,medium
1947273,high
1947526,medium
1947629,medium
1947849,medium
1947995,low
1948238,medium
1948305,medium
1948309,medium
1948505,high
1948622,medium
1948656,medium
1949044,medium
1949293,medium
1949441,medium
1949465,high
1949469,high
1949860,high
1949996,high
1950099,medium
1950114,medium
1950137,medium
1950273,medium
1950275,high
1950679,medium
1951226,high
1951427,medium
1951527,high
1951528,medium
1951565,high
1952060,medium
1952148,medium
1952215,medium
1952229,high
1952451,medium
1952524,medium
1952680,medium
1953039,high
1953170,high
1953464,high
1953587,medium
1954279,medium
1954349,medium
1954483,medium
1954563,medium
1954751,medium
1954943,low
1955039,high
1955085,high
1955440,medium
1955715,medium
1956027,high
1956355,medium
1956422,medium
1956445,medium
1956613,high
1957010,medium
1957399,high
1957470,medium
1957508,high
1957664,high
1957711,low
1957769,high
1957836,medium
1957875,medium
1957923,medium
1958208,medium
1958482,medium
1958667,high
1958732,medium
1958750,high
1959186,high
1959206,high
1959261,medium
1959282,medium
1959362,high
1959379,medium
1959582,medium
1959730,medium
1960077,medium
1960198,high
1960235,medium
1960517,high
1960837,medium
1961123,high
1961181,low
1961322,medium
1961659,medium
1961666,medium
1962013,medium
1962132,high
1962239,high
1962463,low
1962514,medium
1962828,high
1962854,medium
1963282,medium
1963652,high
1963659,medium
1964057,high
1964223,low
1964253,medium
1964703,medium
1965043,high
1965265,high
1965488,high
1965543,medium
1966030,medium
1966058,medium
1966092,medium
1966367,high
1966763,medium
1966802,high
1967275,low
1967432,medium
1967505,low
1967799,high
1968745,medium
1969070,low
1969107,low
1969304,medium
1969367,medium
1969448,high
1969556,medium
1970058,medium
1970204,low
1970214,medium
1970260,high
1970364,medium
1970410,medium
1970419,high
1970447,low
1970537,medium
1970637,medium
1970940,medium
1971240,high
1971300,high
1971447,medium
1971958,low
1972003,medium
1972331,medium
1972468,medium
1972543,medium
1972574,medium
1972638,medium
1972976,medium
1973098,medium
1973171,high
1973206,medium
1973307,high
1973348,medium
1973436,medium
1973630,medium
1973865,high
1973898,high
1974275,high
1974554,medium
1974614,low
1974664,high
1974703,low
1974800,high
1975032,high
1975574,low
1975782,high
1975798,medium
1975922,medium
1976209,medium
1976735,high
1976900,medium
1977014,medium
1977124,low
1977368,low
1977550,medium
1977740,medium
1977747,medium
1978082,medium
1978387,medium
1978467,high
1978606,medium
1978879,high
1979084,medium
1979113,medium
1979614,medium
1979833,medium
